index,tid,loc_name,loc_number,loc_type,address_1,country,city,state,phone,postal_code,group_branch_number,latitude,longitude,update_timestamp,RunDate,InsertUpdateTime,RunID,brand
3958,107943,Orlando Convention Center Rosen Hotel,ORLR63,CITY,9840 International Drive,US,Orlando,FL,+1 407-398-0526,32819,07V7,28.425381,-81.464516,2022-02-03 00:00:00,2022-05-03 08:50:05,2022-05-03 16:39:10,46292,ENTERPRISE
3959,107944,Kissimmee Gateway Airport,E1072M,CITY,202 Dyer Blvd,US,Kissimmee,FL,+1 407-279-5462,34741,072M,28.2935,-81.4367,2021-07-22 00:00:00,2022-05-03 08:50:05,2022-05-03 16:39:10,46292,ENTERPRISE
3960,107945,Orlando Walt Disney World Car Care,ORLC64,CITY,1000 Car Care Dr,US,Orlando,FL,+1 407-824-3470,32830,07WD,28.39287,-81.57602,2022-04-05 00:00:00,2022-05-03 08:50:05,2022-05-03 16:39:10,46292,ENTERPRISE
3961,107946,Davenport Jarrett-Gordon Ford,E142A8,CITY,2600 Access Rd Nw,US,Davenport,FL,+1 863-420-1180,33897,42A8,28.232471,-81.655927,2021-12-31 00:00:00,2022-05-03 08:50:05,2022-05-03 16:39:14,46292,ENTERPRISE
3962,107947,Haines City,E14261,CITY,511 U.s. Hwy 17-92 W,US,Haines City,FL,+1 863-419-1394,33844,4261,28.105895,-81.63665,2022-04-28 00:00:00,2022-05-03 08:50:05,2022-05-03 16:39:14,46292,ENTERPRISE
3963,107948,Winter Haven North,E14230,CITY,938 Havendale Blvd Nw,US,Winter Haven,FL,+1 863-956-1631,33881,4230,28.04364,-81.7366,2022-04-28 00:00:00,2022-05-03 08:50:05,2022-05-03 16:39:14,46292,ENTERPRISE
3964,107949,Winter Haven,E14211,CITY,470 Cypress Gardens Blvd.,US,Winter Haven,FL,+1 863-294-8090,33880,4211,28.004099,-81.722778,2022-04-28 00:00:00,2022-05-03 08:50:05,2022-05-03 16:39:14,46292,ENTERPRISE
3965,107950,Zephyrhills,E14231,CITY,5910 Gall Blvd,US,Zephyrhills,FL,+1 813-788-4600,33542,4231,28.243496,-82.187892,2022-04-28 00:00:00,2022-05-03 08:50:05,2022-05-03 16:39:15,46292,ENTERPRISE
3966,107951,Lakeland Hwy. 98 & Pineridge,E14258,CITY,4997 Us Highway 98 N Unit 1,US,Lakeland,FL,+1 863-815-7642,33809,4258,28.106565,-81.973472,2022-04-28 00:00:00,2022-05-03 08:50:05,2022-05-03 16:39:15,46292,ENTERPRISE
3967,107952,Wesley Chapel,E142K1,CITY,28107 Wesley Chapel Blvd,US,Wesley Chapel,FL,+1 813-907-0110,33543,42K1,28.236443,-82.350743,2022-04-28 00:00:00,2022-05-03 08:50:05,2022-05-03 16:39:15,46292,ENTERPRISE
3968,107953,Lakeland W. Memorial Blvd.,E142K9,CITY,1950 W Memorial Blvd,US,Lakeland,FL,+1 863-279-3050,33815,42K9,28.054533,-81.985971,2022-04-28 00:00:00,2022-05-03 08:50:05,2022-05-03 16:39:15,46292,ENTERPRISE
3969,107954,Lakeland,E14205,CITY,619 E. Memorial Blvd.,US,Lakeland,FL,+1 863-682-0153,33801,4205,28.054854,-81.951953,2022-04-28 00:00:00,2022-05-03 08:50:05,2022-05-03 16:39:15,46292,ENTERPRISE
3970,107955,Spring Hill Mike's Auto Body,E142B5,CITY,15320 County Line Rd,US,Spring Hill,FL,+1 727-856-1424,34610,42B5,28.433791,-82.561768,2022-04-28 00:00:00,2022-05-03 08:50:05,2022-05-03 16:39:15,46292,ENTERPRISE
3971,107956,Plant City,E14219,CITY,1307 S Collins St,US,Plant City,FL,+1 813-752-4255,33563,4219,28.003749,-82.121293,2022-04-28 00:00:00,2022-05-03 08:50:05,2022-05-03 16:39:15,46292,ENTERPRISE
3972,107957,Lakeland Florida Ave.,E14250,CITY,4510 S Florida Ave,US,Lakeland,FL,+1 863-647-0866,33813,4250,27.983682,-81.956636,2022-04-28 00:00:00,2022-05-03 08:50:05,2022-05-03 16:39:15,46292,ENTERPRISE
3973,107958,Land O' Lakes,E14259,CITY,1927 Brinson Rd,US,Lutz,FL,+1 813-949-7458,33558,4259,28.1858,-82.4679,2022-04-28 00:00:00,2022-05-03 08:50:05,2022-05-03 16:39:15,46292,ENTERPRISE
3974,107959,Hudson,E14238,CITY,12312 Us Highway 19,US,Hudson,FL,+1 727-861-3317,34667,4238,28.335652,-82.699062,2022-04-28 00:00:00,2022-05-03 08:50:05,2022-05-03 16:39:17,46292,ENTERPRISE
3975,107960,New Port Richey,E14207,CITY,5510 Us Highway 19,US,New Port Richey,FL,+1 727-845-5010,34652,4207,28.238985,-82.727482,2022-04-28 00:00:00,2022-05-03 08:50:05,2022-05-03 16:39:17,46292,ENTERPRISE
3976,107961,Holiday,E142H8,CITY,3415 Us-19,US,Holiday,FL,+1 727-934-6119,34691,42H8,28.208746,-82.740231,2022-04-28 00:00:00,2022-05-03 08:50:05,2022-05-03 16:39:17,46292,ENTERPRISE
3977,107962,Tampa Carrollwood,E14253,CITY,13739 N. Dale Mabry Highway,US,Tampa,FL,+1 813-265-4458,33618,4253,28.071653,-82.506465,2022-04-28 00:00:00,2022-05-03 08:50:05,2022-05-03 16:39:18,46292,ENTERPRISE
3978,107963,Tarpon Springs,E14229,CITY,38890 Us Highway 19 North,US,Tarpon Springs,FL,+1 727-942-3155,34689,4229,28.1257,-82.740266,2022-04-28 00:00:00,2022-05-03 08:50:05,2022-05-03 16:39:18,46292,ENTERPRISE
3979,107964,Tampa University Square,E14237,CITY,13424 North Nebraska Ave,US,Tampa,FL,+1 813-972-0082,33612,4237,28.068801,-82.451308,2022-04-29 00:00:00,2022-05-03 08:50:05,2022-05-03 16:39:18,46292,ENTERPRISE
3980,107965,Tampa Forest Hills,E14203,CITY,10010 N. Florida Avenue,US,Tampa,FL,+1 813-932-6170,33612,4203,28.040671,-82.459568,2022-04-28 00:00:00,2022-05-03 08:50:05,2022-05-03 16:39:18,46292,ENTERPRISE
3981,107966,Veteranâ€™s Ford,E142J2,CITY,7201 W Linebaugh Ave,US,Tampa,FL,+1 813-920-1056,33625,42J2,28.0415,-82.5618,2021-09-16 00:00:00,2022-05-03 08:50:05,2022-05-03 16:39:18,46292,ENTERPRISE
3982,107967,Tampa Temple Terrace,E14274,CITY,4901 E. Busch Blvd.,US,Tampa,FL,+1 813-980-6673,33617,4274,28.032441,-82.405162,2022-04-29 00:00:00,2022-05-03 08:50:05,2022-05-03 16:39:18,46292,ENTERPRISE
3983,107968,Oldsmar,E142A3,CITY,3166 Tampa Rd,US,Oldsmar,FL,+1 813-854-1176,34677,42A3,28.0502,-82.6968,2022-04-28 00:00:00,2022-05-03 08:50:05,2022-05-03 16:39:18,46292,ENTERPRISE
3984,107969,Tampa N. Dale Mabry Hwy.,E142K2,CITY,6845 N Dale Mabry Hwy,US,Tampa,FL,+1 813-875-8096,33614,42K2,28.009766,-82.504816,2022-04-28 00:00:00,2022-05-03 08:50:05,2022-05-03 16:39:18,46292,ENTERPRISE
3985,107970,Palm Harbor,E14251,CITY,30674 Us Highway 19 N,US,Palm Harbor,FL,+1 727-789-1550,34684,4251,28.051117,-82.73884,2022-04-28 00:00:00,2022-05-03 08:50:05,2022-05-03 16:39:18,46292,ENTERPRISE
3986,107971,Tampa Drew Park,E14201,CITY,3909 W Hillsborough Ave,US,Tampa,FL,+1 813-885-5611,33614,4201,27.996229,-82.507798,2022-04-28 00:00:00,2022-05-03 08:50:05,2022-05-03 16:39:18,46292,ENTERPRISE
3987,107972,Central Tampa Seminole Heights,E14213,CITY,5402 N Nebraska Ave,US,Tampa,FL,+1 813-238-8471,33604,4213,27.996352,-82.451212,2022-04-28 00:00:00,2022-05-03 08:50:05,2022-05-03 16:39:18,46292,ENTERPRISE
3988,107973,Tampa Town & Country,E14263,CITY,7902 W. Hillsborough Ave.,US,Tampa,FL,+1 813-886-3899,33615,4263,27.99648,-82.569184,2022-04-28 00:00:00,2022-05-03 08:50:05,2022-05-03 16:39:18,46292,ENTERPRISE
3989,107974,Tampa Intl. Airport Exotics,TPAC61,AIRPORT,5405 Airport Service Rd,US,Tampa,FL,+1 813-348-0123,33607,42RX,27.9614,-82.5359,2019-08-30 00:00:00,2022-05-03 08:50:05,2022-05-03 16:39:18,46292,ENTERPRISE
3990,107975,Sebastian,E141A6,CITY,13240 Us Highway 1,US,Sebastian,FL,+1 772-589-0058,32958,41A6,27.833591,-80.482227,2021-11-09 00:00:00,2022-05-03 08:50:05,2022-05-03 16:43:29,46292,ENTERPRISE
3991,107976,Downtown Vero Beach,E14134,CITY,905 U.s. 1,US,Vero Beach,FL,+1 772-567-8117,32960,4134,27.617963,-80.388859,2021-08-31 00:00:00,2022-05-03 08:50:05,2022-05-03 16:43:29,46292,ENTERPRISE
3992,107977,Vero Beach 20th & I-95,E141WH,CITY,8825 20th St,US,Vero Beach,FL,+1 772-360-3742,32966,41WH,27.63905,-80.50879,2022-04-18 00:00:00,2022-05-03 08:50:05,2022-05-03 16:43:31,46292,ENTERPRISE
3993,107978,Lake Wales,E14247,CITY,21450 Hwy 27,US,Lake Wales,FL,+1 863-678-0933,33859,4247,27.9273,-81.607,2022-04-28 00:00:00,2022-05-03 08:50:05,2022-05-03 16:43:38,46292,ENTERPRISE
3994,107979,Bartow,E14227,CITY,1755 N Broadway Avenue,US,Bartow,FL,+1 863-533-5167,33830,4227,27.911754,-81.843842,2022-04-28 00:00:00,2022-05-03 08:50:05,2022-05-03 16:43:38,46292,ENTERPRISE
3995,107980,Avon Park,E142A1,CITY,505 Us Highway 27 N,US,Avon Park,FL,+1 863-452-5483,33825,42A1,27.602063,-81.514487,2021-08-31 00:00:00,2022-05-03 08:50:05,2022-05-03 16:43:38,46292,ENTERPRISE
3996,107981,Sebring,E14216,CITY,3605 Us Highway 27 S,US,Sebring,FL,+1 863-385-6969,33870,4216,27.466746,-81.437421,2022-04-28 00:00:00,2022-05-03 08:50:05,2022-05-03 16:43:38,46292,ENTERPRISE
3997,107982,Valrico,E142N5,CITY,1810 Fl-60,US,Valrico,FL,+1 813-261-2433,33594,42N5,27.9389,-82.2582,2022-04-28 00:00:00,2022-05-03 08:50:05,2022-05-03 16:43:41,46292,ENTERPRISE
3998,107983,Tampa Brandon,E14209,CITY,110 S Us Highway 301,US,Tampa,FL,+1 813-622-7889,33619,4209,27.948112,-82.353806,2022-04-28 00:00:00,2022-05-03 08:50:05,2022-05-03 16:43:41,46292,ENTERPRISE
3999,107984,Riverview,E142J9,CITY,8450 Us Highway 301 S,US,Riverview,FL,+1 813-671-0161,33578,42J9,27.866957,-82.326386,2022-04-28 00:00:00,2022-05-03 08:50:05,2022-05-03 16:43:41,46292,ENTERPRISE
4000,107985,Tampa Brandon Collision,E142J4,CITY,8700 E Adamo Dr,US,Tampa,FL,+1 813-621-2023,33619,42J4,27.949954,-82.359725,2022-04-28 00:00:00,2022-05-03 08:50:05,2022-05-03 16:43:41,46292,ENTERPRISE
4001,107986,Downtown Tampa N. Nebraska Ave.,E142N3,PORT_OF_CALL,608 N Nebraska Ave,US,Tampa,FL,+1 813-261-3246,33602,42N3,27.9522,-82.4516,2022-04-28 00:00:00,2022-05-03 08:50:05,2022-05-03 16:43:41,46292,ENTERPRISE
4002,107987,Tampa W. Kennedy Blvd.,E14267,CITY,1001 W Kennedy Bvd,US,Tampa,FL,+1 813-254-4221,33606,4267,27.944679,-82.469648,2022-04-28 00:00:00,2022-05-03 08:50:05,2022-05-03 16:43:41,46292,ENTERPRISE
4003,107988,Ruskin Sun City Center,E14275,CITY,731 Cortaro Dr,US,Ruskin,FL,+1 813-642-9267,33573,4275,27.714127,-82.370995,2022-04-28 00:00:00,2022-05-03 08:50:05,2022-05-03 16:43:41,46292,ENTERPRISE
4004,107989,Tampa Spruce St.,E14255,CITY,4912 W Spruce St,US,Tampa,FL,+1 813-282-1680,33607,4255,27.959611,-82.52652,2022-04-28 00:00:00,2022-05-03 08:50:05,2022-05-03 16:43:41,46292,ENTERPRISE
4005,107990,Tampa International Airport,TPAT61,AIRPORT,5405 Airport Service Rd,US,Tampa,FL,+1 833-892-9213,33607,42F1,27.960096,-82.533267,2020-09-03 00:00:00,2022-05-03 08:50:05,2022-05-03 16:43:41,46292,ENTERPRISE
4006,107991,Tampa W. Gandy Blvd.,E14245,CITY,4602 W Gandy Blvd,US,Tampa,FL,+1 813-831-5330,33611,4245,27.893251,-82.522922,2022-04-28 00:00:00,2022-05-03 08:50:05,2022-05-03 16:43:41,46292,ENTERPRISE
4007,107992,St. Pete-Clearwater Intl. Airport,PIET61,AIRPORT,14700 Terminal Blvd,US,Clearwater,FL,+1 833-789-0756,33762,42F8,27.906039,-82.690898,2021-11-19 00:00:00,2022-05-03 08:50:05,2022-05-03 16:43:45,46292,ENTERPRISE
4008,107993,Clearwater Safety Harbor,E14204,CITY,24141 Us Highway 19 N,US,Clearwater,FL,+1 727-796-3442,33763,4204,27.992119,-82.729336,2022-04-28 00:00:00,2022-05-03 08:50:05,2022-05-03 16:43:45,46292,ENTERPRISE
4009,107994,Pinellas Park,E14202,CITY,8501 49th Street North,US,Pinellas Park,FL,+1 727-544-2551,33781,4202,27.849551,-82.699935,2022-04-28 00:00:00,2022-05-03 08:50:05,2022-05-03 16:43:45,46292,ENTERPRISE
4010,107995,Largo,E14210,CITY,3030 East Bay Drive,US,Largo,FL,+1 727-530-4586,33771,4210,27.916659,-82.755548,2022-04-28 00:00:00,2022-05-03 08:50:05,2022-05-03 16:43:45,46292,ENTERPRISE
4011,107996,St. Petersburg Lealman,E14241,CITY,4700 34th St N.,US,St. Petersburg,FL,+1 727-528-9291,33714,4241,27.815659,-82.679642,2022-04-28 00:00:00,2022-05-03 08:50:05,2022-05-03 16:43:45,46292,ENTERPRISE
4012,107997,St. Petersburg,E142M7,CITY,3445 34th St N,US,St. Petersburg,FL,+1 727-202-3833,33713,42M7,27.8036,-82.679,2022-04-28 00:00:00,2022-05-03 08:50:05,2022-05-03 16:43:45,46292,ENTERPRISE
4013,107998,Clearwater Beach,E14215,CITY,1200 Court St,US,Clearwater,FL,+1 727-446-1125,33756,4215,27.960959,-82.78738,2022-04-28 00:00:00,2022-05-03 08:50:05,2022-05-03 16:43:45,46292,ENTERPRISE
4014,107999,Seminole,E14226,CITY,7700 Park Blvd N,US,Pinellas Park,FL,+1 727-399-0065,33781,4226,27.8388,-82.7448,2022-04-28 00:00:00,2022-05-03 08:50:05,2022-05-03 16:43:45,46292,ENTERPRISE
4015,108000,Downtown St Pete South,E142M9,CITY,313 18th Ave S,US,Saint Petersburg,FL,+1 727-803-0066,33705,42M9,27.753,-82.6372,2022-04-28 00:00:00,2022-05-03 08:50:05,2022-05-03 16:43:45,46292,ENTERPRISE
4016,108001,Downtown St. Petersburg,E14220,CITY,3400 5th Ave S,US,Saint Petersburg,FL,+1 727-323-2144,33711,4220,27.766351,-82.679547,2022-04-28 00:00:00,2022-05-03 08:50:05,2022-05-03 16:43:45,46292,ENTERPRISE
4017,108002,St. Pete Beach,E14265,CITY,297 75th Ave,US,Saint Pete Beach,FL,+1 727-363-3801,33706,4265,27.743644,-82.749055,2022-04-28 00:00:00,2022-05-03 08:50:05,2022-05-03 16:43:45,46292,ENTERPRISE
4018,108003,Downtown Bradenton,E13554,CITY,817 1st Street East,US,Bradenton,FL,+1 941-746-4311,34208,3554,27.492043,-82.562698,2022-04-04 00:00:00,2022-05-03 08:50:05,2022-05-03 16:43:45,46292,ENTERPRISE
4019,108004,Aransas Pass,E1528D,CITY,1414 West Wheeler,US,Aransas Pass,TX,+1 361-758-6233,78336,528D,27.913873,-97.157977,2021-09-07 00:00:00,2022-05-03 08:50:05,2022-05-03 16:44:34,46292,ENTERPRISE
4020,108005,Downtown Corpus Christi,E15285,CITY,823 N. Water Street,US,Corpus Christi,TX,+1 361-884-7368,78401,5285,27.799032,-97.392777,2022-04-19 00:00:00,2022-05-03 08:50:05,2022-05-03 16:44:35,46292,ENTERPRISE
4021,108006,Corpus Christi Airline & S. Padre Island,E1528C,CITY,6249 S Padre Island Dr,US,Corpus Christi,TX,+1 361-851-8600,78412,528C,27.702021,-97.359509,2022-04-19 00:00:00,2022-05-03 08:50:05,2022-05-03 16:44:35,46292,ENTERPRISE
4022,108007,Corpus Christi Everhart Rd.,E15281,CITY,4601 Everhart Rd,US,Corpus Christi,TX,+1 361-993-7990,78411,5281,27.72184,-97.379874,2022-04-19 00:00:00,2022-05-03 08:50:05,2022-05-03 16:44:35,46292,ENTERPRISE
4023,108008,Corpus Christi Kostoryz & S. Padre Island,E1521P,CITY,3005 S Padre Island Dr,US,Corpus Christi,TX,+1 361-851-2212,78415,521P,27.730007,-97.416662,2022-04-19 00:00:00,2022-05-03 08:50:05,2022-05-03 16:44:35,46292,ENTERPRISE
4024,108009,Corpus Christi International Airport,CRPT61,AIRPORT,1000 International Blvd,US,Corpus Christi,TX,+1 361-299-1234,78406,52A0,27.774744,-97.501329,2021-05-17 00:00:00,2022-05-03 08:50:05,2022-05-03 16:44:35,46292,ENTERPRISE
4025,108010,Corpus Christi Five Points,E15294,CITY,4250 Five Points Rd # 16,US,Corpus Christi,TX,+1 361-242-2783,78410,5294,27.861494,-97.625562,2021-05-17 00:00:00,2022-05-03 08:50:05,2022-05-03 16:44:36,46292,ENTERPRISE
4026,108011,Alice,E15293,CITY,1711 East Main,US,Alice,TX,+1 361-664-2444,78332,5293,27.75897,-98.053273,2021-05-17 00:00:00,2022-05-03 08:50:05,2022-05-03 16:44:37,46292,ENTERPRISE
4027,108012,Kingsville,E15287,CITY,1055 Us-77,US,Kingsville,TX,+1 361-592-7626,78363,5287,27.514881,-97.841142,2021-05-17 00:00:00,2022-05-03 08:50:05,2022-05-03 16:44:37,46292,ENTERPRISE
4028,108013,Laredo Bob Bullock Loop,E152H1,CITY,1911 Ne Bob Bullock Loop,US,Laredo,TX,+1 956-722-0081,78045,52H1,27.6075,-99.4738,2022-04-19 00:00:00,2022-05-03 08:50:05,2022-05-03 16:44:39,46292,ENTERPRISE
4029,108014,Laredo E. Saunders St.,E15204,CITY,3119 E. Saunders,US,Laredo,TX,+1 956-725-5262,78041,5204,27.5479,-99.49071,2022-04-19 00:00:00,2022-05-03 08:50:05,2022-05-03 16:44:39,46292,ENTERPRISE
4030,108015,Laredo International Airport,LRDT61,AIRPORT,5210 Bob Bullock Loop,US,Laredo,TX,+1 956-722-3347,78041,52L1,27.543412,-99.452406,2021-12-16 00:00:00,2022-05-03 08:50:05,2022-05-03 16:44:39,46292,ENTERPRISE
4031,108016,Fort Pierce,E141F1,CITY,975 S Us Highway 1,US,Fort Pierce,FL,+1 772-467-9880,34950,41F1,27.436652,-80.326,2021-08-04 00:00:00,2022-05-03 08:50:05,2022-05-03 16:48:20,46292,ENTERPRISE
4032,108017,South Fort Pierce,E14113,CITY,5400 S Us Hwy 1,US,Fort Pierce,FL,+1 772-466-7440,34982,4113,27.3742,-80.3258,2021-10-31 00:00:00,2022-05-03 08:50:05,2022-05-03 16:48:20,46292,ENTERPRISE
4033,108018,Port Saint Lucie Jensen Beach,E141A2,CITY,10502 S Us Highway 1,US,Port Saint Lucie,FL,+1 772-398-3348,34952,41A2,27.269644,-80.287703,2020-08-10 00:00:00,2022-05-03 08:50:05,2022-05-03 16:48:20,46292,ENTERPRISE
4034,108019,Port St. Lucie SW Bayshore Blvd.,E141E4,CITY,1290 Sw Bayshore Blvd,US,Port St Lucie,FL,+1 772-344-3100,34983,41E4,27.301694,-80.369089,2020-11-04 00:00:00,2022-05-03 08:50:05,2022-05-03 16:48:20,46292,ENTERPRISE
4035,108020,Stuart,E14119,CITY,1991 Se Federal Hwy,US,Stuart,FL,+1 772-287-7260,34994,4119,27.180917,-80.239918,2022-05-02 00:00:00,2022-05-03 08:50:05,2022-05-03 16:48:20,46292,ENTERPRISE
4036,108021,Stuart Port Salerno,E141E5,CITY,6197 Se Federal Hwy,US,Stuart,FL,+1 772-287-7730,34997,41E5,27.12708,-80.195853,2021-08-23 00:00:00,2022-05-03 08:50:05,2022-05-03 16:48:20,46292,ENTERPRISE
4037,108022,Okeechobee,E14170,CITY,4255 S. Highway 441 S,US,Okeechobee,FL,+1 863-763-1029,34974,4170,27.204199,-80.829668,2020-09-17 00:00:00,2022-05-03 08:50:05,2022-05-03 16:48:24,46292,ENTERPRISE
4038,108023,Bradenton Lakewood Ranch,E13567,CITY,5227 71st St E,US,Bradenton,FL,+1 941-201-3184,34203,3567,27.449699,-82.471615,2021-12-27 00:00:00,2022-05-03 08:50:05,2022-05-03 16:48:27,46292,ENTERPRISE
4039,108024,Sarasota Fruitville,E13527,CITY,5664 Fruitville Rd,US,Sarasota,FL,+1 941-378-5900,34232,3527,27.33788,-82.455241,2022-01-05 00:00:00,2022-05-03 08:50:05,2022-05-03 16:48:27,46292,ENTERPRISE
4040,108025,Sarasota Bee Ridge,E13524,CITY,4229 Clark Rd,US,Sarasota,FL,+1 941-925-9943,34233,3524,27.269379,-82.484074,2021-11-01 00:00:00,2022-05-03 08:50:05,2022-05-03 16:48:27,46292,ENTERPRISE
4041,108026,Downtown Sarasota,E13530,CITY,1003 N Washington Blvd,US,Sarasota,FL,+1 941-365-7228,34236,3530,27.344519,-82.531123,2021-12-27 00:00:00,2022-05-03 08:50:05,2022-05-03 16:48:27,46292,ENTERPRISE
4042,108027,North Port,E13565,CITY,4480 Aidan Ln,US,North Port,FL,+1 941-426-1243,34287,3565,27.035024,-82.213177,2022-03-02 00:00:00,2022-05-03 08:50:05,2022-05-03 16:48:27,46292,ENTERPRISE
4043,108028,Sarasota-Bradenton Intl. Airport,SRQT61,AIRPORT,6000 Airport Cir,US,Sarasota,FL,+1 833-336-0435,34243,352E,27.386639,-82.551423,2022-03-21 00:00:00,2022-05-03 08:50:05,2022-05-03 16:48:27,46292,ENTERPRISE
4044,108029,South Bradenton,E13503,CITY,4903 14th St W,US,Bradenton,FL,+1 941-751-2500,34207,3503,27.45437,-82.575273,2022-03-17 00:00:00,2022-05-03 08:50:05,2022-05-03 16:48:27,46292,ENTERPRISE
4045,108030,Bradenton Cortez Rd. W.,E13536,CITY,5726 Cortez Rd W,US,Bradenton,FL,+1 941-201-3183,34210,3536,27.4638,-82.618,2022-04-04 00:00:00,2022-05-03 08:50:05,2022-05-03 16:48:29,46292,ENTERPRISE
4046,108031,Venice,E13518,CITY,800 Us Highway 41 Byp S,US,Venice,FL,+1 941-485-2774,34285,3518,27.090325,-82.432376,2021-11-01 00:00:00,2022-05-03 08:50:05,2022-05-03 16:48:29,46292,ENTERPRISE
4047,108032,Palm Beach Gardens,E141F2,CITY,11175 Us Highway 1,US,North Palm Beach,FL,+1 561-493-8700,33408,41F2,26.839756,-80.061989,2020-11-24 00:00:00,2022-05-03 08:50:05,2022-05-03 16:53:26,46292,ENTERPRISE
4048,108033,Jupiter,E14139,CITY,275 N Alternate A1a,US,Jupiter,FL,+1 561-575-3262,33477,4139,26.9369,-80.0931,2022-05-02 00:00:00,2022-05-03 08:50:05,2022-05-03 16:53:26,46292,ENTERPRISE
4049,108034,Lake Park,E141D9,CITY,500 Northlake Blvd,US,Lake Park,FL,+1 561-841-7177,33408,41D9,26.807465,-80.063454,2020-11-04 00:00:00,2022-05-03 08:50:05,2022-05-03 16:53:26,46292,ENTERPRISE
4050,108035,West Palm Beach Riviera Beach,E1416K,CITY,3621 Blue Heron Blvd W,US,Riviera Beach,FL,+1 561-840-6390,33404,416K,26.782929,-80.093911,2021-04-09 00:00:00,2022-05-03 08:50:05,2022-05-03 16:53:27,46292,ENTERPRISE
4051,108036,West Palm Beach 45th St.,E141XK,CITY,3500 45th St,US,West Palm Beach,FL,+1 561-273-8013,33407,41XK,26.759419,-80.105659,2021-12-13 00:00:00,2022-05-03 08:50:05,2022-05-03 16:53:27,46292,ENTERPRISE
4052,108037,West Palm Beach N. Congress Ave.,E14105,CITY,1889 North Congress Ave,US,West Palm Beach,FL,+1 561-689-8585,33409,4105,26.700354,-80.086809,2021-08-31 00:00:00,2022-05-03 08:50:05,2022-05-03 16:53:27,46292,ENTERPRISE
4053,108038,Downtown West Palm Beach,E141B2,CITY,2215 S Dixie Hwy,US,West Palm Beach,FL,+1 561-833-5353,33401,41B2,26.694031,-80.054304,2021-09-10 00:00:00,2022-05-03 08:50:05,2022-05-03 16:53:27,46292,ENTERPRISE
4054,108039,Palm Beach International Airport,PBIT61,AIRPORT,2125 Belvedere Rd,US,West Palm Beach,FL,+1 833-479-1098,33406,41AB,26.691507,-80.082652,2021-11-22 00:00:00,2022-05-03 08:50:05,2022-05-03 16:53:27,46292,ENTERPRISE
4055,108040,Palm Beach Intl. Airport Exotics,PBIC61,AIRPORT,2125 Belvedere Rd,US,West Palm Beach,FL,+1 561-312-0963,33406,41IE,26.6914,-80.0837,2022-01-18 00:00:00,2022-05-03 08:50:05,2022-05-03 16:53:27,46292,ENTERPRISE
4056,108041,West Palm Beach N. Military Trail,E141E7,CITY,813 N Military Trl,US,West Palm Beach,FL,+1 561-616-3799,33415,41E7,26.689172,-80.111867,2021-12-14 00:00:00,2022-05-03 08:50:05,2022-05-03 16:53:27,46292,ENTERPRISE
4057,108042,Royal Palm Beach,E14141,CITY,10381 Southern Blvd,US,Royal Palm Beach,FL,+1 561-795-9649,33411,4141,26.68221,-80.20662,2021-09-07 00:00:00,2022-05-03 08:50:05,2022-05-03 16:53:27,46292,ENTERPRISE
4058,108043,Palm Springs Congress Ave.,E14188,CITY,2830 S Congress Ave,US,Palm Springs,FL,+1 561-434-4106,33461,4188,26.634429,-80.088286,2021-12-14 00:00:00,2022-05-03 08:50:05,2022-05-03 16:53:27,46292,ENTERPRISE
4059,108044,Lake Worth,E141W8,CITY,7353 Lake Worth Rd,US,Lake Worth,FL,+1 561-964-2602,33467,41W8,26.617709,-80.162375,2021-02-01 00:00:00,2022-05-03 08:50:05,2022-05-03 16:53:27,46292,ENTERPRISE
4060,108045,Lantana,E141E8,CITY,230 N 3rd St,US,Lantana,FL,+1 561-363-2500,33462,41E8,26.5856,-80.0528,2021-12-14 00:00:00,2022-05-03 08:50:05,2022-05-03 16:53:27,46292,ENTERPRISE
4061,108046,Boynton Beach Woolbright Rd.,E141X2,CITY,3481 W Woolbright Rd,US,Boynton Beach,FL,+1 561-375-9661,33436,41X2,26.512537,-80.118742,2020-05-29 00:00:00,2022-05-03 08:50:05,2022-05-03 16:53:27,46292,ENTERPRISE
4062,108047,Fort Myers Lehigh Acres,E13576,CITY,3200 Lee Blvd,US,Lehigh Acres,FL,+1 239-369-6008,33971,3576,26.6175,-81.681,2022-05-02 00:00:00,2022-05-03 08:50:05,2022-05-03 16:53:31,46292,ENTERPRISE
4063,108048,Punta Gorda Airport,PGDT61,AIRPORT,28000 A-1 Airport Road,US,Punta Gorda,FL,+1 941-205-5015,33982,354E,26.915975,-82.000179,2022-03-04 00:00:00,2022-05-03 08:50:05,2022-05-03 16:53:31,46292,ENTERPRISE
4064,108049,Punta Gorda Car Rental,E13558,CITY,2021 Tamiami Trl,US,Punta Gorda,FL,+1 941-467-3749,33950,3558,26.920266,-82.047576,2022-05-02 00:00:00,2022-05-03 08:50:05,2022-05-03 16:53:31,46292,ENTERPRISE
4065,108050,Port Charlotte,E13544,CITY,4509 Tamiami Trl,US,Pt Charlotte,FL,+1 941-235-7630,33980,3544,26.963311,-82.073086,2021-11-01 00:00:00,2022-05-03 08:50:05,2022-05-03 16:53:31,46292,ENTERPRISE
4066,108051,Fort Myers AutoNation Toyota,E13562,CITY,2555 Colonial Blvd,US,Fort Myers,FL,+1 239-265-9316,33907,3562,26.597385,-81.860967,2021-11-01 00:00:00,2022-05-03 08:50:05,2022-05-03 16:53:31,46292,ENTERPRISE
